Customer Status,Tenure in Months,Contract,Monthly Charge,Avg Monthly GB Download,Avg Monthly Long Distance Charges,Internet Type
Stayed,17,Month-to-Month,90.95,21,34.98,Fiber Optic
Stayed,24,Month-to-Month,51.1,2,2.33,DSL
Stayed,8,Two Year,20.85,0,11.46,None
Stayed,11,One Year,20.55,0,26.11,None
Stayed,71,Two Year,25.95,0,24.71,None
Stayed,30,One Year,97.0,16,12.17,Fiber Optic
Stayed,13,Month-to-Month,19.3,0,21.36,None
Stayed,15,Month-to-Month,95.7,47,9.97,Fiber Optic
Stayed,63,Two Year,20.6,0,16.57,None
Stayed,57,Two Year,20.1,0,26.67,None
Stayed,68,One Year,60.65,20,40.55,DSL
Joined,2,Two Year,19.2,0,7.03,None
Stayed,64,One Year,24.4,0,15.93,None
Stayed,46,Two Year,20.1,0,14.91,None
Joined,3,Month-to-Month,64.6,48,40.99,Cable
Stayed,5,Month-to-Month,25.05,53,0.0,DSL
Joined,3,Month-to-Month,20.2,0,31.81,None
Stayed,57,Two Year,90.45,10,30.77,Fiber Optic
Stayed,42,Two Year,22.95,0,13.95,None
Stayed,68,Two Year,25.05,0,25.19,None
Stayed,9,Month-to-Month,24.95,7,0.0,DSL
Stayed,17,One Year,80.85,73,45.92,DSL
Stayed,17,Month-to-Month,49.8,52,0.0,DSL
Stayed,71,Two Year,80.7,27,43.61,Cable
Stayed,63,Two Year,39.35,16,0.0,DSL
Stayed,61,One Year,79.8,5,27.88,DSL
Joined,1,Month-to-Month,48.6,11,7.99,Cable
Stayed,54,Two Year,59.8,21,23.02,Cable
Joined,2,Month-to-Month,20.3,0,12.68,None
Stayed,72,Two Year,25.75,0,40.04,None
Stayed,25,Month-to-Month,20.05,0,12.87,None
Stayed,7,One Year,89.15,28,16.36,Fiber Optic
Stayed,59,Two Year,79.2,2,6.13,Fiber Optic
Stayed,24,Two Year,54.8,27,8.66,Cable
Stayed,48,Two Year,20.65,0,37.96,None
Joined,1,Month-to-Month,20.75,0,7.57,None
Stayed,16,Month-to-Month,35.5,53,0.0,Cable
Stayed,40,One Year,50.25,6,23.28,Cable
Stayed,39,Month-to-Month,81.5,76,40.68,Fiber Optic
Stayed,65,Two Year,107.65,52,27.69,Fiber Optic
Stayed,8,Month-to-Month,64.1,73,45.04,DSL
Stayed,58,Two Year,19.15,0,29.31,None
Stayed,16,Month-to-Month,55.3,4,5.79,DSL
Stayed,25,One Year,53.65,53,36.17,DSL
Stayed,8,Month-to-Month,49.55,53,2.38,DSL
Stayed,52,One Year,101.25,52,44.79,Fiber Optic
Stayed,12,Month-to-Month,94.55,8,13.88,Fiber Optic
Stayed,55,Two Year,20.5,0,40.94,None
Stayed,71,Two Year,25.45,0,37.25,None
Stayed,71,Two Year,76.05,10,9.4,Fiber Optic
Stayed,10,Month-to-Month,40.7,24,0.0,DSL
Stayed,60,Month-to-Month,74.35,57,38.44,Fiber Optic
Stayed,71,Two Year,95.75,12,27.26,Fiber Optic
Stayed,37,Month-to-Month,55.05,10,27.41,DSL
Joined,1,Month-to-Month,19.1,0,5.02,None
Stayed,7,Month-to-Month,18.95,0,33.18,None
Stayed,51,One Year,23.95,0,42.55,None
Stayed,6,Two Year,80.25,10,22.95,Cable
Stayed,44,One Year,90.65,53,23.75,Fiber Optic
Joined,2,Month-to-Month,19.65,0,7.8,None
Stayed,59,One Year,80.1,13,20.27,DSL
Stayed,6,Month-to-Month,20.2,0,43.18,None
Stayed,20,One Year,81.45,21,23.18,Fiber Optic
Stayed,30,Two Year,74.85,8,40.5,DSL
Joined,3,Month-to-Month,30.75,3,0.0,DSL
Stayed,18,Month-to-Month,80.55,14,38.79,Fiber Optic
Stayed,34,Month-to-Month,85.2,29,29.66,Fiber Optic
Joined,3,Month-to-Month,23.6,0,14.1,None
Stayed,16,Month-to-Month,74.75,16,13.04,Fiber Optic
Stayed,7,One Year,20.65,0,21.09,None
Joined,1,Month-to-Month,81.05,85,36.32,Fiber Optic
Stayed,8,Month-to-Month,70.7,59,41.93,Fiber Optic
Stayed,17,One Year,61.95,25,47.59,DSL
Stayed,11,One Year,53.8,17,7.42,DSL
Stayed,49,One Year,106.65,25,22.52,Fiber Optic
Stayed,61,One Year,103.3,22,18.03,Fiber Optic
Stayed,45,Two Year,95.2,18,48.02,Fiber Optic
Joined,1,Month-to-Month,33.6,19,0.0,Cable
Stayed,71,Two Year,25.55,0,39.08,None
Stayed,6,Two Year,19.65,0,29.09,None
Stayed,19,One Year,19.8,0,13.13,None
Stayed,66,One Year,88.9,15,31.93,Fiber Optic
Stayed,45,Month-to-Month,107.75,27,29.81,Fiber Optic
Stayed,17,Month-to-Month,80.05,29,44.96,Fiber Optic
Joined,2,Month-to-Month,54.15,7,21.3,DSL
Stayed,56,Month-to-Month,44.85,23,0.0,DSL
Stayed,27,Month-to-Month,69.05,26,34.98,Fiber Optic
Stayed,66,One Year,45.55,9,0.0,Cable
Stayed,11,One Year,75.2,22,28.64,Fiber Optic
Stayed,63,One Year,20.5,0,35.35,None
Stayed,71,One Year,98.65,10,34.72,Fiber Optic
Stayed,51,Month-to-Month,87.35,52,1.51,Fiber Optic
Stayed,11,Month-to-Month,20.45,0,16.67,None
Stayed,18,Month-to-Month,71.1,26,2.76,Fiber Optic
Stayed,70,Two Year,80.4,52,39.78,DSL
Stayed,22,Month-to-Month,94.95,18,48.07,Fiber Optic
Stayed,14,Two Year,18.8,0,44.55,None
Stayed,27,One Year,20.1,0,33.4,None
Stayed,12,Month-to-Month,53.75,3,1.8,DSL
Joined,1,Month-to-Month,25.25,15,0.0,DSL
Stayed,4,Month-to-Month,19.0,0,8.38,None
Stayed,5,Month-to-Month,51.35,7,17.16,DSL
Stayed,61,One Year,103.9,19,43.08,Fiber Optic
Joined,1,Month-to-Month,89.25,2,16.64,Fiber Optic
Stayed,47,Two Year,19.65,0,45.9,None
Stayed,9,Month-to-Month,85.3,8,48.38,Fiber Optic
Stayed,52,Two Year,80.95,21,38.71,DSL
Stayed,17,One Year,86.75,4,49.71,Fiber Optic
Joined,1,Month-to-Month,44.0,29,15.66,DSL
Stayed,15,Month-to-Month,19.75,0,3.49,None
Stayed,26,One Year,20.05,0,45.28,None
Stayed,8,One Year,19.9,0,48.39,None
Stayed,71,Two Year,79.1,27,28.02,DSL
Stayed,32,One Year,64.85,12,15.52,DSL
Stayed,53,One Year,19.55,0,30.31,None
Stayed,50,One Year,20.15,0,21.72,None
Stayed,63,Two Year,102.6,22,2.72,Fiber Optic
Stayed,10,Month-to-Month,20.9,0,12.39,None
Stayed,20,Month-to-Month,68.9,11,22.75,Cable
Stayed,40,Two Year,20.15,0,3.01,None
Stayed,13,Month-to-Month,50.55,59,33.95,DSL
Stayed,19,One Year,19.9,0,32.47,None
Stayed,72,One Year,104.45,12,17.49,Fiber Optic
Stayed,24,Month-to-Month,93.0,20,46.91,Fiber Optic
Joined,3,One Year,21.2,0,12.05,None
Stayed,54,Month-to-Month,74.0,5,35.16,Fiber Optic
Stayed,30,One Year,64.5,6,27.88,Cable
Stayed,58,One Year,50.3,18,18.37,DSL
Stayed,39,Two Year,23.8,0,29.56,None
Stayed,63,Two Year,104.75,21,48.75,Fiber Optic
Joined,3,Month-to-Month,20.75,0,16.39,None
Stayed,13,Month-to-Month,70.15,10,39.17,Fiber Optic
Joined,1,Month-to-Month,45.8,21,13.62,Cable
Joined,3,Two Year,19.1,0,45.33,None
Stayed,72,Two Year,20.1,0,14.17,None
Stayed,72,One Year,23.3,0,18.14,None
Stayed,71,Two Year,86.4,15,6.75,Fiber Optic
Stayed,20,One Year,19.7,0,7.31,None
Joined,1,Month-to-Month,44.75,21,40.87,Cable
Stayed,6,Two Year,40.55,10,0.0,Cable
Stayed,23,One Year,24.35,0,48.02,None
Stayed,58,Two Year,25.3,0,48.78,None
Stayed,71,Two Year,19.7,0,14.86,None
Stayed,54,Two Year,20.5,0,10.83,None
Stayed,30,One Year,68.95,18,22.64,DSL
Stayed,5,One Year,20.05,0,30.14,None
Joined,1,Month-to-Month,43.8,3,37.5,DSL
Stayed,8,Month-to-Month,19.55,0,22.34,None
Stayed,64,One Year,19.8,0,23.25,None
Stayed,34,Two Year,40.55,29,0.0,DSL
Stayed,4,Month-to-Month,75.65,22,23.5,Fiber Optic
Stayed,35,Month-to-Month,80.05,6,13.14,Fiber Optic
Stayed,71,Two Year,105.25,8,37.69,Fiber Optic
Stayed,37,One Year,19.8,0,30.17,None
Stayed,67,Two Year,86.15,23,3.2,DSL
Stayed,24,Two Year,19.7,0,46.3,None
Joined,1,Month-to-Month,20.3,0,4.09,None
Stayed,37,Month-to-Month,19.35,0,2.68,None
Stayed,61,One Year,99.9,58,34.54,Fiber Optic
Stayed,40,One Year,105.95,14,16.73,Fiber Optic
Stayed,64,Two Year,68.3,25,23.29,DSL
Stayed,16,Month-to-Month,19.35,0,12.82,None
Stayed,64,One Year,24.7,0,4.03,None
Stayed,72,Two Year,69.65,13,3.66,DSL
Stayed,41,Two Year,111.15,59,30.58,Fiber Optic
Stayed,69,One Year,35.75,19,0.0,DSL
Stayed,38,One Year,19.3,0,32.63,None
Stayed,67,Two Year,25.25,0,35.34,None
Joined,2,Month-to-Month,91.45,20,49.41,Fiber Optic
Stayed,40,One Year,70.75,22,23.74,DSL
Stayed,29,One Year,71.0,4,41.38,DSL
Stayed,9,Month-to-Month,88.4,52,35.45,Fiber Optic
Stayed,70,Two Year,24.05,0,4.27,None
Joined,1,Month-to-Month,19.75,0,41.28,None
Joined,1,Month-to-Month,70.35,27,14.42,Fiber Optic
Stayed,71,Two Year,105.15,3,10.46,Fiber Optic
Stayed,30,Month-to-Month,100.45,59,34.49,Fiber Optic
Stayed,14,Month-to-Month,20.05,0,9.19,None
Stayed,9,Month-to-Month,102.6,30,23.42,Fiber Optic
Stayed,18,One Year,54.4,7,44.97,Cable
Stayed,62,Two Year,24.25,0,48.73,None
Joined,3,One Year,19.6,0,35.65,None
Stayed,65,Two Year,84.2,16,41.57,DSL
Joined,2,Month-to-Month,59.0,26,27.02,Cable
Stayed,34,One Year,19.6,0,26.03,None
Joined,3,Month-to-Month,85.7,30,29.84,Fiber Optic
Joined,2,Month-to-Month,50.3,51,18.62,DSL
Stayed,56,One Year,24.3,0,21.21,None
Stayed,43,Month-to-Month,75.35,28,19.66,Fiber Optic
Stayed,42,Month-to-Month,100.3,13,25.69,Fiber Optic
Stayed,36,One Year,20.35,0,12.72,None
Joined,1,Month-to-Month,19.75,0,10.22,None
Joined,1,Month-to-Month,19.5,0,20.11,None
Stayed,15,Month-to-Month,51.1,5,31.13,DSL
Joined,1,Month-to-Month,19.75,0,1.61,None
Stayed,20,Month-to-Month,69.8,28,43.49,Fiber Optic
Stayed,42,Month-to-Month,92.15,53,17.75,Fiber Optic
Stayed,58,Month-to-Month,80.65,8,44.67,Fiber Optic
Stayed,51,One Year,84.2,51,9.5,Fiber Optic
Stayed,48,Two Year,20.2,0,18.64,None
Stayed,28,One Year,35.9,58,0.0,DSL
Stayed,60,One Year,100.5,26,27.68,Fiber Optic
Stayed,54,Month-to-Month,99.05,13,38.48,Fiber Optic
Stayed,29,One Year,20.0,0,27.72,None
Stayed,6,Month-to-Month,19.65,0,15.5,None
Stayed,11,Month-to-Month,70.2,8,1.01,Fiber Optic
Stayed,40,Two Year,19.6,0,22.96,None
Stayed,69,Two Year,20.2,0,42.49,None
Stayed,56,Two Year,103.2,13,10.13,Fiber Optic
Stayed,15,One Year,19.65,0,23.56,None
Stayed,68,Two Year,84.4,30,24.94,Fiber Optic
Joined,3,Month-to-Month,54.65,30,33.53,DSL
Stayed,13,One Year,20.2,0,26.57,None
Stayed,69,Two Year,105.35,6,14.69,Fiber Optic
Stayed,6,Month-to-Month,50.05,13,23.01,DSL
Joined,1,Month-to-Month,75.55,26,7.11,Fiber Optic
Stayed,48,Month-to-Month,100.05,2,1.02,Fiber Optic
Stayed,25,Month-to-Month,95.7,8,3.81,Fiber Optic
Stayed,22,Month-to-Month,100.65,73,28.42,Fiber Optic
Stayed,49,One Year,19.45,0,45.64,None
Stayed,31,One Year,79.3,6,3.12,DSL
Stayed,22,Month-to-Month,51.1,27,27.91,Cable
Stayed,24,Two Year,19.55,0,10.64,None
Stayed,32,One Year,91.35,30,5.73,Fiber Optic
Stayed,35,Two Year,102.05,10,45.13,Fiber Optic
Stayed,27,Month-to-Month,83.85,21,3.43,DSL
Stayed,24,Month-to-Month,69.45,59,44.06,DSL
Stayed,61,Month-to-Month,106.35,29,27.63,Fiber Optic
Stayed,23,Two Year,19.6,0,34.04,None
Stayed,65,One Year,95.5,6,27.68,Fiber Optic
Joined,3,Month-to-Month,20.5,0,37.01,None
Stayed,25,Month-to-Month,74.6,82,37.1,Fiber Optic
Stayed,8,One Year,24.4,0,23.18,None
Joined,1,Month-to-Month,55.55,48,33.32,DSL
Stayed,17,One Year,19.65,0,47.79,None
Stayed,19,Month-to-Month,89.95,6,9.55,Fiber Optic
Stayed,18,One Year,46.4,59,0.0,DSL
Stayed,15,Month-to-Month,19.6,0,39.87,None
Stayed,72,Two Year,24.75,0,29.29,None
Stayed,47,Two Year,20.05,0,1.44,None
Stayed,53,One Year,61.1,24,4.82,DSL
Stayed,57,One Year,89.85,9,36.66,Fiber Optic
Stayed,64,Two Year,25.65,0,29.43,None
Joined,1,Month-to-Month,62.8,29,42.19,Cable
Stayed,69,Two Year,19.8,0,8.39,None
Stayed,53,Month-to-Month,85.7,12,26.84,Cable
Stayed,44,Month-to-Month,19.6,0,4.17,None
Stayed,63,Two Year,19.55,0,10.67,None
Stayed,55,Two Year,20.3,0,3.18,None
Stayed,21,Month-to-Month,19.95,0,44.01,None
Stayed,60,Two Year,115.25,28,43.33,Fiber Optic
Stayed,16,Month-to-Month,94.65,2,10.5,Fiber Optic
Stayed,18,Two Year,19.35,0,20.0,None
Stayed,58,Month-to-Month,92.85,24,47.69,Fiber Optic
Stayed,20,One Year,60.0,16,8.98,DSL
Stayed,66,One Year,70.85,17,44.01,Cable
Stayed,23,Month-to-Month,104.45,14,45.21,Fiber Optic
Stayed,49,Two Year,20.15,0,2.82,None
Stayed,60,Two Year,59.85,19,0.0,DSL
Stayed,62,Month-to-Month,70.45,41,36.54,DSL
Stayed,13,One Year,19.45,0,22.31,None
Stayed,46,Two Year,21.1,0,32.78,None
Stayed,8,Two Year,20.25,0,15.86,None
Stayed,17,One Year,96.65,5,28.83,Fiber Optic
Stayed,22,One Year,19.6,0,20.46,None
Stayed,18,Month-to-Month,80.55,48,41.08,Fiber Optic
Stayed,68,Two Year,25.5,0,9.82,None
Stayed,65,Two Year,45.25,25,0.0,DSL
Stayed,22,Month-to-Month,75.8,58,4.67,Fiber Optic
Stayed,65,Two Year,59.8,14,10.23,Cable
Stayed,67,Month-to-Month,53.4,11,0.0,DSL
Stayed,71,One Year,100.55,59,28.34,Fiber Optic
Stayed,35,One Year,100.8,3,2.12,Fiber Optic
Stayed,35,One Year,76.05,17,14.19,DSL
Stayed,21,One Year,71.7,18,30.3,DSL
Stayed,41,One Year,101.1,9,14.61,Fiber Optic
Stayed,10,One Year,20.35,0,17.4,None
Stayed,10,Month-to-Month,45.25,29,3.55,DSL
Stayed,63,Two Year,19.15,0,30.1,None
Stayed,19,Month-to-Month,56.2,22,40.22,Cable
Stayed,9,Month-to-Month,76.85,8,42.41,Fiber Optic
Stayed,66,One Year,90.55,20,11.72,Fiber Optic
Stayed,12,One Year,20.15,0,26.67,None
Stayed,47,Two Year,20.25,0,37.35,None
Stayed,7,Month-to-Month,20.65,0,15.54,None
Stayed,36,One Year,76.35,8,44.87,Cable
Stayed,7,Month-to-Month,96.2,48,45.93,Fiber Optic
Stayed,46,One Year,90.95,48,6.26,Fiber Optic
Stayed,27,One Year,19.15,0,20.18,None
Joined,1,Two Year,20.35,0,30.09,None
Stayed,26,Month-to-Month,49.5,19,16.34,DSL
Stayed,46,Two Year,20.05,0,30.25,None
Stayed,48,Two Year,19.85,0,32.04,None
Stayed,29,One Year,51.6,9,37.65,DSL
Stayed,30,Two Year,90.05,27,47.75,Fiber Optic
Stayed,50,Month-to-Month,104.95,29,17.65,Fiber Optic
Stayed,27,Month-to-Month,19.4,0,20.66,None
Stayed,16,Month-to-Month,71.4,48,25.71,DSL
Stayed,18,Month-to-Month,19.0,0,33.16,None
Stayed,29,Month-to-Month,31.2,59,0.0,Cable
Stayed,69,Two Year,24.45,0,33.09,None
Stayed,36,Two Year,19.45,0,32.3,None
Stayed,19,Month-to-Month,24.85,85,0.0,Cable
Joined,1,Month-to-Month,49.9,76,6.35,DSL
Stayed,70,Two Year,19.85,0,3.51,None
Stayed,50,One Year,19.85,0,28.1,None
Stayed,21,Month-to-Month,73.7,42,28.54,Fiber Optic
Stayed,11,Month-to-Month,45.2,22,40.59,DSL
Stayed,68,One Year,86.45,15,9.76,Fiber Optic
Stayed,65,Two Year,24.75,0,36.5,None
Stayed,44,One Year,54.3,69,0.0,DSL
Stayed,63,Two Year,25.25,0,24.5,None
Stayed,49,Month-to-Month,98.35,57,27.38,Fiber Optic
Stayed,19,Two Year,94.95,27,19.57,Fiber Optic
Stayed,31,Two Year,96.6,10,15.35,Fiber Optic
Stayed,57,One Year,71.1,10,48.16,DSL
Stayed,60,Month-to-Month,105.9,25,36.71,Fiber Optic
Stayed,54,Two Year,20.05,0,32.72,None
Joined,3,Month-to-Month,69.85,21,34.76,Fiber Optic
Stayed,13,One Year,74.65,15,42.62,Fiber Optic
Stayed,32,One Year,20.35,0,36.78,None
Stayed,4,Month-to-Month,20.45,0,3.05,None
Joined,1,Month-to-Month,29.15,22,0.0,DSL
Stayed,12,Month-to-Month,74.75,53,18.52,DSL
Stayed,21,One Year,20.35,0,22.53,None
Stayed,41,Two Year,19.85,0,2.32,None
Stayed,5,Month-to-Month,75.65,6,29.75,Fiber Optic
Joined,2,Month-to-Month,20.35,0,2.46,None
Stayed,62,Two Year,20.65,0,11.15,None
Stayed,72,Two Year,20.7,0,6.9,None
Stayed,13,Month-to-Month,53.45,27,25.33,Cable
Stayed,46,One Year,98.85,22,4.2,Fiber Optic
Stayed,13,Month-to-Month,76.2,29,11.79,DSL
Stayed,46,One Year,24.9,0,18.45,None
Stayed,48,One Year,24.55,0,23.76,None
Stayed,49,Month-to-Month,95.4,53,8.18,Fiber Optic
Stayed,12,One Year,95.7,23,49.0,Fiber Optic
Stayed,50,Two Year,19.4,0,12.62,None
Stayed,10,Month-to-Month,55.55,59,5.74,DSL
Stayed,24,Month-to-Month,89.55,59,27.91,Fiber Optic
Stayed,72,Two Year,20.55,0,37.11,None
Stayed,11,Month-to-Month,86.2,10,5.84,Fiber Optic
Stayed,70,One Year,106.5,19,5.93,Fiber Optic
Stayed,13,Two Year,19.75,0,10.11,None
Stayed,6,One Year,19.15,0,10.54,None
Stayed,11,Month-to-Month,45.9,6,12.95,Cable
Stayed,28,One Year,91.25,12,13.69,Fiber Optic
Stayed,44,Two Year,19.35,0,1.89,None
Joined,3,Month-to-Month,20.25,0,1.57,None
Stayed,7,Two Year,19.45,0,9.43,None
Stayed,22,Month-to-Month,80.15,29,33.46,Fiber Optic
Stayed,66,Two Year,54.65,28,0.0,DSL
Stayed,29,Month-to-Month,98.8,19,48.2,Fiber Optic
Stayed,18,Month-to-Month,77.8,26,19.93,Fiber Optic
Stayed,7,Month-to-Month,20.25,0,49.83,None
Stayed,34,Month-to-Month,100.45,47,35.29,Fiber Optic
Stayed,55,Two Year,25.65,0,1.44,None
Joined,1,Month-to-Month,20.2,0,13.08,None
Stayed,41,Month-to-Month,45.2,28,38.94,DSL
Stayed,6,Month-to-Month,19.85,0,23.73,None
Stayed,9,Month-to-Month,86.25,59,46.34,Fiber Optic
Stayed,26,Two Year,66.05,15,12.09,DSL
Stayed,62,One Year,110.75,8,47.8,Fiber Optic
Joined,2,Month-to-Month,69.7,8,15.67,Fiber Optic
Joined,1,Month-to-Month,19.75,0,5.32,None
Joined,1,Month-to-Month,75.5,52,5.63,Cable
Stayed,32,Month-to-Month,54.2,3,32.02,DSL
Stayed,15,Two Year,25.05,0,40.97,None
Stayed,28,Month-to-Month,96.6,52,33.57,Fiber Optic
Stayed,48,Two Year,20.15,0,33.68,None
Stayed,26,Month-to-Month,20.25,0,24.44,None
Stayed,51,Two Year,25.5,0,20.47,None
Joined,1,Month-to-Month,19.7,0,34.28,None
Joined,3,Month-to-Month,84.3,26,13.72,Fiber Optic
Stayed,4,Month-to-Month,25.25,0,3.69,None
Joined,3,Month-to-Month,65.25,27,42.68,Cable
Stayed,23,One Year,20.45,0,46.17,None
Stayed,13,Month-to-Month,66.4,17,30.19,DSL
Stayed,42,Month-to-Month,49.55,23,8.71,DSL
Stayed,70,One Year,58.4,19,0.0,Cable
Stayed,32,One Year,79.25,18,43.11,Fiber Optic
Stayed,51,One Year,98.85,23,47.72,Fiber Optic
Stayed,6,Month-to-Month,79.7,11,48.32,Fiber Optic
Stayed,29,Two Year,75.55,7,32.46,DSL
Stayed,8,Month-to-Month,94.75,82,22.14,Fiber Optic
Joined,2,Month-to-Month,79.95,73,37.7,Fiber Optic
Stayed,11,Month-to-Month,35.8,52,0.0,DSL
Stayed,14,One Year,54.25,7,21.03,DSL
Stayed,63,Two Year,19.5,0,24.32,None
Stayed,55,Month-to-Month,90.4,56,22.56,Fiber Optic
Stayed,46,Month-to-Month,44.95,51,40.32,Cable
Stayed,21,Month-to-Month,26.05,59,0.0,DSL
Stayed,44,One Year,20.6,0,34.94,None
Stayed,53,Two Year,24.6,0,34.16,None
Stayed,50,One Year,44.8,41,36.61,DSL
Stayed,53,One Year,91.15,53,42.18,Fiber Optic
Stayed,10,Month-to-Month,65.5,22,25.89,DSL
Stayed,48,One Year,19.95,0,11.02,None
Stayed,22,Month-to-Month,20.05,0,33.92,None
Stayed,37,Month-to-Month,100.3,82,45.06,Fiber Optic
Stayed,23,One Year,20.75,0,45.83,None
Stayed,67,One Year,105.4,16,38.98,Fiber Optic
Joined,1,Month-to-Month,25.15,52,0.0,Cable
Stayed,69,Two Year,93.3,24,28.53,Fiber Optic
Stayed,67,Two Year,20.5,0,47.31,None
Stayed,34,Month-to-Month,89.85,85,18.36,Fiber Optic
Stayed,46,Two Year,108.9,48,2.0,Fiber Optic
Joined,1,Month-to-Month,44.55,82,23.04,Cable
Stayed,62,Two Year,19.85,0,14.17,None
Stayed,72,Two Year,25.85,0,36.03,None
Stayed,32,One Year,36.25,53,0.0,DSL
Stayed,72,Two Year,21.15,0,22.77,None
Stayed,52,Two Year,110.75,25,23.04,Fiber Optic
Stayed,29,Two Year,35.65,20,0.0,DSL
Stayed,16,Month-to-Month,91.55,20,15.44,Fiber Optic
Stayed,64,Month-to-Month,43.85,21,0.0,DSL
Stayed,14,Month-to-Month,80.9,19,40.22,Fiber Optic
Stayed,30,Two Year,80.8,53,15.94,DSL
Joined,1,Month-to-Month,20.4,0,17.81,None
Stayed,24,Two Year,21.1,0,20.6,None
Stayed,7,Month-to-Month,20.75,0,47.19,None
Stayed,41,One Year,56.3,8,36.47,DSL
Stayed,66,Two Year,25.3,0,38.55,None
Stayed,55,Month-to-Month,103.65,25,33.66,Fiber Optic
Joined,1,Month-to-Month,19.2,0,32.78,None
Stayed,46,Month-to-Month,99.8,85,17.51,Fiber Optic
Stayed,72,Two Year,25.4,0,4.15,None
Stayed,31,Two Year,20.9,0,26.16,None
Stayed,11,Month-to-Month,20.35,0,47.88,None
Stayed,24,Two Year,24.2,0,7.37,None
Joined,1,Month-to-Month,20.3,0,29.19,None
Stayed,26,Month-to-Month,73.05,20,23.31,DSL
Stayed,6,One Year,19.0,0,30.01,None
Stayed,25,Month-to-Month,48.25,59,0.0,Cable
Stayed,19,Month-to-Month,24.7,0,11.86,None
Joined,1,Two Year,74.3,20,17.84,Fiber Optic
Stayed,64,One Year,102.1,26,10.07,Fiber Optic
Stayed,16,Two Year,74.45,5,22.02,Fiber Optic
Joined,1,Month-to-Month,70.2,12,22.34,Fiber Optic
Stayed,54,One Year,72.1,2,45.43,Cable
Stayed,6,Month-to-Month,20.7,0,7.72,None
Stayed,36,One Year,19.55,0,41.33,None
Stayed,4,Month-to-Month,50.8,21,1.88,DSL
Joined,1,Month-to-Month,19.3,0,16.36,None
Stayed,23,Month-to-Month,49.7,2,42.26,Cable
Stayed,38,Month-to-Month,103.65,27,23.95,Fiber Optic
Stayed,44,One Year,73.85,3,47.06,Fiber Optic
Stayed,36,Month-to-Month,91.95,16,11.32,Fiber Optic
Stayed,9,Month-to-Month,90.1,4,40.0,Fiber Optic
Joined,1,Month-to-Month,45.3,41,47.36,Cable
Stayed,26,Month-to-Month,50.35,7,0.0,DSL
Stayed,32,Month-to-Month,86.1,57,26.66,Fiber Optic
Stayed,10,Two Year,25.75,0,22.83,None
Stayed,14,Month-to-Month,50.45,48,39.22,DSL
Stayed,17,One Year,20.15,0,4.38,None
Stayed,57,Two Year,19.9,0,44.86,None
Stayed,9,One Year,20.25,0,12.55,None
Stayed,51,One Year,56.15,76,0.0,DSL
Joined,1,Month-to-Month,19.95,0,38.84,None
Stayed,26,One Year,50.35,19,4.62,DSL
Stayed,24,Month-to-Month,49.7,73,38.68,DSL
Stayed,24,One Year,20.8,0,25.84,None
Stayed,10,One Year,19.95,0,7.86,None
Joined,3,Month-to-Month,19.9,0,41.36,None
Stayed,61,Two Year,94.35,13,25.14,Fiber Optic
Stayed,68,Two Year,64.1,53,8.62,DSL
Stayed,22,Two Year,85.35,27,40.19,Fiber Optic
Stayed,52,Two Year,109.1,17,4.11,Fiber Optic
Stayed,48,One Year,29.9,19,0.0,DSL
Stayed,57,Month-to-Month,94.0,30,23.05,Fiber Optic
Joined,1,Month-to-Month,19.9,0,11.83,None
Stayed,9,Month-to-Month,24.6,52,0.0,DSL
Stayed,23,Month-to-Month,54.25,4,38.93,Cable
Stayed,35,Month-to-Month,25.75,0,24.76,None
Stayed,23,Month-to-Month,75.3,75,48.73,Fiber Optic
Stayed,23,Two Year,59.7,17,13.79,Cable
Stayed,18,Month-to-Month,50.0,69,17.33,DSL
Stayed,8,Month-to-Month,20.7,0,26.47,None
Joined,1,Month-to-Month,55.25,69,39.19,DSL
Stayed,41,Month-to-Month,80.25,3,39.39,Fiber Optic
Stayed,7,Month-to-Month,71.05,13,28.5,Fiber Optic
Stayed,29,Month-to-Month,19.35,0,2.76,None
Stayed,57,Two Year,20.65,0,1.69,None
Stayed,29,One Year,24.85,59,0.0,DSL
Stayed,27,Two Year,19.9,0,2.4,None
Stayed,18,Month-to-Month,74.15,20,4.38,Fiber Optic
Joined,2,Month-to-Month,44.5,19,30.87,DSL
Stayed,25,Month-to-Month,55.55,10,11.6,DSL
Stayed,61,One Year,96.5,2,21.96,Fiber Optic
Stayed,67,One Year,88.4,23,37.6,Fiber Optic
Stayed,62,One Year,97.95,25,11.41,Fiber Optic
Stayed,23,Two Year,79.35,18,8.72,Fiber Optic
Stayed,11,Month-to-Month,78.1,13,17.66,Fiber Optic
Stayed,59,One Year,99.5,9,24.27,Fiber Optic
Stayed,72,Two Year,84.5,20,44.0,Fiber Optic
Stayed,14,One Year,20.4,0,36.42,None
Stayed,60,Two Year,19.65,0,21.98,None
Stayed,48,Two Year,20.0,0,9.77,None
Stayed,22,One Year,20.3,0,10.36,None
Stayed,25,One Year,54.75,27,39.9,DSL
Stayed,9,Two Year,74.05,25,39.77,Fiber Optic
Stayed,71,Month-to-Month,52.3,28,0.0,Cable
Stayed,64,Two Year,20.2,0,36.24,None
Joined,1,Month-to-Month,19.15,0,22.37,None
Joined,1,Month-to-Month,19.85,0,16.47,None
Stayed,16,Month-to-Month,75.4,46,25.83,Fiber Optic
Joined,3,Month-to-Month,80.35,26,49.63,Fiber Optic
